"시설번호",시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할소방서명,관할소방서전화번호,데이터기준일자
"청학4호",1,경기도,오산시,41370,경기도 오산시 대호로 52,경기도 오산시 궐동 698-6,37.1559734,127.0542639,총각수산 앞,청학안전센터,Y,Y,1998,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학5호",1,경기도,오산시,41370,경기도 오산시 은여울로7번길 48,경기도 오산시 궐동 20-5,37.16088191,127.0663122,가나타일 앞,청학안전센터,Y,Y,1998,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학6호",1,경기도,오산시,41370,경기도 오산시 은여울로7번길 35-2,경기도 오산시 궐동 24-3,37.1600054,127.0658305,대우아파트 후문 앞,청학안전센터,Y,Y,1998,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학7호",1,경기도,오산시,41370,경기도 오산시 은여울로7번길 26,경기도 오산시 궐동 36-9,37.1588438,127.0661656,소망공인중개사 앞,청학안전센터,Y,Y,1999,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학8호",1,경기도,오산시,41370,경기도 오산시 오산로 356,경기도 오산시 궐동 43-18,37.158531,127.0648882,삼거리자전거 앞,청학안전센터,Y,Y,1998,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학9호",1,경기도,오산시,41370,경기도 오산시 대호로117번길 39,경기도 오산시 궐동 608-4,37.1636435,127.0510936,그린골프연습장 앞,청학안전센터,Y,Y,1997,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학10호",1,경기도,오산시,41370,경기도 오산시 대호로117번길 30,경기도 오산시 궐동 610-17,37.1622864,127.052498,썬하우스 맞은편,청학안전센터,Y,Y,2003,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학11호",1,경기도,오산시,41370,경기도 오산시 대호로117번길 19,경기도 오산시 궐동 614-2,37.1622864,127.0524988,P&B스크린골프존 뒤,청학안전센터,Y,Y,2003,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학12호",1,경기도,오산시,41370,경기도 오산시 대호로 143,경기도 오산시 궐동 611-2,37.1581625,127.0512654,카존워시 앞,청학안전센터,Y,Y,2003,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학13호",1,경기도,오산시,41370,경기도 오산시 대호로 131,경기도 오산시 궐동 612-1,37.1618804,127.0538955,대유프라자 앞,청학안전센터,Y,Y,2003,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학14호",1,경기도,오산시,41370,경기도 오산시 대호로 117번길 9,경기도 오산시 궐동 614-10,37.1622864,127.0524988,민준빌딩 앞,청학안전센터,Y,Y,1997,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학15호",1,경기도,오산시,41370,경기도 오산시 대호로 121,경기도 오산시 궐동 612-13,37.1581625,127.0512654,삼성프라자 앞,청학안전센터,Y,Y,2003,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학16호",1,경기도,오산시,41370,경기도 오산시 궐리사로29번길 14,경기도 오산시 궐동 618-1,37.1611904,127.0539986,크로바유통 앞,청학안전센터,Y,Y,2003,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학17호",1,경기도,오산시,41370,경기도 오산시 궐리사로 31,경기도 오산시 궐동 619-1,37.1603749,127.0539885,휴대폰11번가 앞,청학안전센터,Y,Y,1997,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학18호",1,경기도,오산시,41370,경기도 오산시 궐리사로 45,경기도 오산시 궐동 619-9,37.160032,127.0554046,프리틴사진관 앞,청학안전센터,Y,Y,1997,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학19호",1,경기도,오산시,41370,경기도 오산시 궐리사로 51,경기도 오산시 궐동 626-3,37.1597246,127.0560637,월드빌딩 앞,청학안전센터,Y,Y,1999,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학20호",1,경기도,오산시,41370,경기도 오산시 궐리사로 67,경기도 오산시 궐동 632-1,37.1589415,127.0577633,진로마트 앞,청학안전센터,Y,Y,1999,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학21호",1,경기도,오산시,41370,경기도 오산시 궐리사로 79,경기도 오산시 궐동 632-7,37.1585598,127.0587205,대호부동산 앞,청학안전센터,Y,Y,2003,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학22호",1,경기도,오산시,41370,경기도 오산시 궐리사로 89,경기도 오산시 궐동 637-4,37.1585588,127.0597315,퍼스트독 앞,청학안전센터,Y,Y,2003,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학23호",1,경기도,오산시,41370,경기도 오산시 청학로 105,경기도 오산시 궐동 640-10,37.1584833,127.0620427,오산버스폰 앞,청학안전센터,Y,Y,1999,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학24호",1,경기도,오산시,41370,경기도 오산시 궐리사로 101,경기도 오산시 궐동 640-4,37.1585486,127.0611727,뉴월드마트 앞,청학안전센터,Y,Y,2010,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학25호",1,경기도,오산시,41370,경기도 오산시 궐동로 93,경기도 오산시 궐동 645-5,37.1568242,127.0620113,황금빌딩 앞,청학안전센터,Y,Y,2009,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학26호",1,경기도,오산시,41370,경기도 오산시 궐동로 77,경기도 오산시 궐동 646-5,37.157009,127.0605387,차동가 앞,청학안전센터,Y,Y,2003,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학27호",1,경기도,오산시,41370,경기도 오산시 궐동로 57,경기도 오산시 궐동 647-1,37.1570979,127.0582241,마곱식당 앞,청학안전센터,Y,Y,2003,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학28호",1,경기도,오산시,41370,경기도 오산시 궐동로 67,경기도 오산시 궐동 647-6,37.1570729,127.0593986,허브공인중개사 앞,청학안전센터,Y,Y,2003,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학29호",1,경기도,오산시,41370,경기도 오산시 법원로 65,경기도 오산시 궐동 662,37.1588132,127.0561369,오산시법원 앞,청학안전센터,Y,Y,2019,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학30호",1,경기도,오산시,41370,경기도 오산시 궐동로69번길 98,경기도 오산시 궐동 657-2,37.1574801,127.056203,유경주택 뒤,청학안전센터,Y,Y,2003,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학31호",1,경기도,오산시,41370,경기도 오산시 궐동로 49,경기도 오산시 궐동 658-1,37.1571716,127.0572966,한잔할까밥먹을까 앞,청학안전센터,Y,Y,2003,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학32호",1,경기도,오산시,41370,경기도 오산시 법원로 57,경기도 오산시 궐동 664-1,37.1565145,127.0548939,청담공인중개사 앞,청학안전센터,Y,Y,2013,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학33호",1,경기도,오산시,41370,경기도 오산시 궐동로 29,경기도 오산시 궐동 665-4,37.1565145,127.0548939,구들짱황소곱창 앞,청학안전센터,Y,Y,2001,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학34호",1,경기도,오산시,41370,경기도 오산시 궐리사로 24,경기도 오산시 궐동 672-1,37.1600066,127.0530012,놀부부대찌개 맞은편,청학안전센터,Y,Y,2001,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학35호",1,경기도,오산시,41370,경기도 오산시 궐동로 9,경기도 오산시 궐동 676-1,37.1582771,127.0530813,GS편의점 앞,청학안전센터,Y,Y,2001,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학36호",1,경기도,오산시,41370,경기도 오산시 궐동로 17,경기도 오산시 궐동 736,37.1583115,127.0562738,예가빌라 앞,청학안전센터,Y,Y,2001,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학37호",1,경기도,오산시,41370,경기도 오산시 궐리사로 18,경기도 오산시 궐동 616-2,37.160246,127.054513,캐슬프라임 맞은편,청학안전센터,Y,Y,2001,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학38호",1,경기도,오산시,41370,경기도 오산시 대호로 103,경기도 오산시 궐동 682-1,37.159442,127.0539651,무봉리순대국집 앞,청학안전센터,Y,Y,2003,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학39호",1,경기도,오산시,41370,경기도 오산시 대호로 95-1,경기도 오산시 궐동 737,37.158737,127.054111,대한주택3차 앞,청학안전센터,Y,Y,2013,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학40호",1,경기도,오산시,41370,경기도 오산시 대호로71번길 33,경기도 오산시 궐동 684-4,37.158869,127.053213,AJ파크 주차장 입구 맞은편,청학안전센터,Y,Y,2003,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학41호",1,경기도,오산시,41370,경기도 오산시 대호로71번길 16,경기도 오산시 궐동 685-4,37.157045,127.053249,현대카셀프세차장 앞,청학안전센터,Y,Y,1999,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학42호",1,경기도,오산시,41370,경기도 오산시 대호로71번길 25,경기도 오산시 궐동 685-1,37.158097,127.053191,고래등 수산포차 앞,청학안전센터,Y,Y,1999,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학43호",1,경기도,오산시,41370,경기도 오산시 대호로 81-1,경기도 오산시 궐동 737,37.157557,127.054153,골드클래스 앞,청학안전센터,Y,Y,1999,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학44호",1,경기도,오산시,41370,경기도 오산시 대호로71번길 4,경기도 오산시 궐동 687-8,37.156747,127.054175,현대빌딩 앞,청학안전센터,Y,Y,1999,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학45호",1,경기도,오산시,41370,경기도 오산시 법원로 47,경기도 오산시 궐동 696-1,37.157429,127.057657,주성빌딩 앞,청학안전센터,Y,Y,2001,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학46호",1,경기도,오산시,41370,경기도 오산시 대호로 63,경기도 오산시 궐동 701-4,37.156265,127.055115,라이또PC방 앞,청학안전센터,Y,Y,2001,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학47호",1,경기도,오산시,41370,경기도 오산시 법원로15번길 36,경기도 오산시 궐동 703-2,37.156131,127.053247,하나정보통신 앞,청학안전센터,Y,Y,2000,1.5,6,100,오산소방서,031-8059-7413,2021-04-12
"청학48호",1,경기도,오산시,41370,경기도 오산시 법원로15번길 56,경기도 오산시 궐동 708-4,37.154875,127.054218,다모아빌딩 앞,청학안전센터,Y,Y,2002,1.5,6,100,오산소방서,031-8059-7413,2021-04-12
"청학49호",1,경기도,오산시,41370,경기도 오산시 법원로 5,경기도 오산시 궐동 709-5,37.15427824,127.055061,트윈빌Ⅱ 앞,청학안전센터,Y,Y,1999,1.5,6,100,오산소방서,031-8059-7413,2021-04-12
"청학50호",1,경기도,오산시,41370,경기도 오산시 오산로 332,경기도 오산시 궐동 73-1,37.156383,127.067685,까치다방 앞,청학안전센터,Y,Y,1999,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학51호",1,경기도,오산시,41370,경기도 오산시 오산로 378,경기도 오산시 궐동 9-2,37.160453,127.0662924,재경연립 앞,청학안전센터,Y,Y,1999,1.5,6,100,오산소방서,031-8059-7413,2021-04-12
"청학52호",1,경기도,오산시,41370,경기도 오산시 대호로71번길 41,경기도 오산시 궐동 684-1,37.159523,127.053218,센트하임 8~9 출입구 앞,청학안전센터,Y,Y,1999,1.5,6,100,오산소방서,031-8059-7413,2021-04-12
"청학53호",1,경기도,오산시,41370,경기도 오산시 법원로 15,경기도 오산시 궐동 745,37.154964,127.055594,미니스톱 앞,청학안전센터,Y,Y,1999,1.5,6,100,오산소방서,031-8059-7413,2021-04-12
"청학54호",1,경기도,오산시,41370,경기도 오산시 법원로 35,경기도 오산시 궐동 698-2,37.156453,127.056966,삼성빌딩 앞,청학안전센터,Y,Y,2003,1.5,6,100,오산소방서,031-8059-7413,2021-04-12
"청학55호",1,경기도,오산시,41370,경기도 오산시 법원로15번길 44,경기도 오산시 궐동 703-6,37.155519,127.053538,하늘채 앞,청학안전센터,Y,Y,1999,1.5,6,100,오산소방서,031-8059-7413,2021-04-12
"청학56호",1,경기도,오산시,41370,경기도 오산시 서동로 140,경기도 오산시 서동 283-2,37.151929,127.039793,대가수선민물장어 앞,청학안전센터,Y,Y,2011,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학57호",1,경기도,오산시,41370,경기도 오산시 서동로 154,경기도 오산시 서동 312,37.153634,127.040323,서동로 154 건물 맞은편,청학안전센터,Y,Y,1999,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학58호",1,경기도,오산시,41370,경기도 오산시 서동로 67,경기도 오산시 서동 592-3,37.146079,127.0380284,SK-LPG 동서충전소 맞은편,청학안전센터,Y,Y,1999,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학59호",1,경기도,오산시,41370,경기도 오산시 청학로 11,경기도 오산시 가수동 297-4,37.150023,127.061453,뜨지가구 앞,청학안전센터,Y,Y,2019,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학60호",1,경기도,오산시,41370,경기도 오산시 청학로5번길 18,경기도 오산시 청학동 193-4,37.151112,127.060028,오산정보고등학교 정문,청학안전센터,Y,Y,1997,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학61호",1,경기도,오산시,41370,경기도 오산시 청학로 31,경기도 오산시 청학동 33-1,37.152383,127.062705,가공현수막 사무실 앞,청학안전센터,Y,Y,1998,1,3,100,오산소방서,031-8059-7413,2021-04-12
"청학62호",1,경기도,오산시,41370,경기도 오산시 청학로43번길 26,경기도 오산시 청학동 266-3,37.151831,127.061409,오산가공원 앞,청학안전센터,Y,Y,1998,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학63호",1,경기도,오산시,41370,경기도 오산시 청학로17번길 24,경기도 오산시 청학동 46-1,37.152399,127.060421,정림주택 앞,청학안전센터,N,Y,1999,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학64호",1,경기도,오산시,41370,경기도 오산시 대호로 8,경기도 오산시 청학동 75,37.152776,127.058169,경기도 오산시 대호로 8 언덕길,청학안전센터,Y,Y,1998,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학65호",1,경기도,오산시,41370,경기도 오산시 청학로 55-6,경기도 오산시 청학동 16-6,37.15470736,127.063776,청학119안전센터 차고 앞,청학안전센터,Y,Y,2001,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학66호",1,경기도,오산시,41370,경기도 오산시 운암로 64,경기도 오산시 오산동 922-4,37.151539,127.0758708,그린치과 맞은편,청학안전센터,Y,Y,1998,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학67호",1,경기도,오산시,41370,경기도 오산시 경기대로339번길 23,경기도 오산시 오산동 335-3,37.155006,127.070413,일우건설 앞,청학안전센터,Y,Y,1998,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학68호",1,경기도,오산시,41370,경기도 오산시 운천로 133-12,경기도 오산시 오산동 116-4,37.154718,127.074283,은성빌딩 앞,청학안전센터,Y,Y,1993,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학69호",1,경기도,오산시,41370,경기도 오산시 경기대로 317,경기도 오산시 오산동 835-2,37.152683,127.073646,SK주유소 간판 앞,청학안전센터,N,Y,2020,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학70호",1,경기도,오산시,41370,경기도 오산시 성호대로93번길 54,경기도 오산시 오산동 891,37.15372962,127.071701,우성공작소 맞은편,청학안전센터,N,Y,2020,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학71호",1,경기도,오산시,41370,경기도 오산시 성호대로 93번길 34,경기도 오산시 오산동 848-20,37.151728,127.071641,해닮건설 앞,청학안전센터,Y,Y,1996,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학72호",1,경기도,오산시,41370,경기도 오산시 성호새싹길 65,경기도 오산시 오산동 822-12,37.154622,127.070245,남북건강원 앞,청학안전센터,N,Y,2020,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학73호",1,경기도,오산시,41370,경기도 오산시 오산로 290,경기도 오산시 오산동 843-1,37.152722,127.0687401,화남당 앞,청학안전센터,Y,Y,2011,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학74호",1,경기도,오산시,41370,경기도 오산시 오산로 300,경기도 오산시 오산동 822-12,37.153682,127.068696,대원약국 앞,청학안전센터,Y,Y,2009,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학75호",1,경기도,오산시,41370,경기도 오산시 오산로 276,경기도 오산시 오산동 895,37.151575,127.068623,백만장자 명품구제?? 앞,청학안전센터,Y,Y,2009,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학76호",1,경기도,오산시,41370,경기도 오산시 성산새싹16번길 22-6,경기도 오산시 오산동 491-5,37.151108,127.0671275,경기도 오산시 성산새싹16번길 22-6,청학안전센터,Y,Y,2019,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학77호",1,경기도,오산시,41370,경기도 오산시 성산새싹길 26-27,경기도 오산시 오산동 502-14,37.151628,127.066193,남촌슈퍼 뒤,청학안전센터,Y,Y,2019,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학78호",1,경기도,오산시,41370,경기도 오산시 성산새싹길 30,경기도 오산시 오산동 497-37,37.152038,127.066138,KS빌,청학안전센터,Y,Y,2019,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학79호",1,경기도,오산시,41370,경기도 오산시 오산천로182번길 9-19,경기도 오산시 오산동 507-1,37.151484,127.064705,조병규씨댁 앞,청학안전센터,Y,Y,2019,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학80호",1,경기도,오산시,41370,경기도 오산시 성호대로33번길 29,경기도 오산시 오산동 503-46,37.151673,127.065258,삼양건축설비 앞,청학안전센터,Y,Y,2019,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학81호",1,경기도,오산시,41370,경기도 오산시 성산새싹길 15,경기도 오산시 오산동 486-23,37.150496,127.0657838,두리석유 앞,청학안전센터,N,Y,2019,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학82호",1,경기도,오산시,41370,경기도 오산시 성호대로 43,경기도 오산시 오산동 524-1,37.1504447,127.066128,성산초등학교 정문 앞,청학안전센터,N,Y,2019,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학83호",1,경기도,오산시,41370,경기도 오산시 오산천로182번길 1,경기도 오산시 오산동 508-9,37.150841,127.064138,뚝컴퓨터 앞,청학안전센터,Y,Y,2019,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학84호",1,경기도,오산시,41370,경기도 오산시 성호대로 37,경기도 오산시 오산동 609-26,37.1494287,127.065471,남촌공인중개사 앞,청학안전센터,Y,Y,2019,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학85호",1,경기도,오산시,41370,경기도 오산시 경기동로 26-3,경기도 오산시 오산동 926,37.156966,127.074974,이화빌라 앞,청학안전센터,Y,Y,2019,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학86호",1,경기도,오산시,41370,경기도 오산시 경기대로 333번길 16,경기도 오산시 오산동 318-5,37.154723,127.071764,명인인력 옆,청학안전센터,Y,Y,1998,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학87호",1,경기도,오산시,41370,경기도 오산시 경기대로 339번길 3,경기도 오산시 오산동 73-8,37.154938,127.073141,영림몰딩도어 앞,청학안전센터,Y,Y,2019,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학88호",1,경기도,오산시,41370,경기도 오산시 경기대로 271,경기도 오산시 오산동 868,37.148854,127.072431,롯데마트 주차장 입구,청학안전센터,Y,Y,2019,1,4.2,100,오산소방서,031-8059-7413,2021-04-12
"청학89호",1,경기도,오산시,41370,경기도 오산시 경기대로 331,경기도 오산시 오산동 119-17,37.154526,127.0732479,기아자동차대리점 앞,청학안전센터,Y,Y,2019,1,4.2,100,오산소방서,031-8059-7413,2021-04-12
"청학90호",1,경기도,오산시,41370,경기도 오산시 오산로278번길 7,경기도 오산시 오산동 844-11,37.151757,127.069145,트레디 앞,청학안전센터,N,Y,2020,1,4.5,100,오산소방서,031-8059-7413,2021-04-12
"청학91호",1,경기도,오산시,41370,경기도 오산시 성호새싹길 17,경기도 오산시 오산동 855-16,37.150569,127.070095,하나로축산 앞,청학안전센터,N,Y,2020,1,3.5,100,오산소방서,031-8059-7413,2021-04-12
"청학92호",1,경기도,오산시,41370,경기도 오산시 오산로 272번길 42,경기도 오산시 오산동 865-8,37.15096612,127.0730162,JU마트 옆,청학안전센터,N,Y,2020,1,3.6,100,오산소방서,031-8059-7413,2021-04-12
"청학93호",1,경기도,오산시,41370,경기도 오산시 성호대로 83,경기도 오산시 오산동 870,37.148903,127.070759,다문화가정지원센터 앞,청학안전센터,Y,Y,2019,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"청학94호",1,경기도,오산시,41370,경기도 오산시 성호대로 65,경기도 오산시 오산동 873-6,37.148985,127.068571,경희한의원 앞,청학안전센터,Y,Y,2019,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"청학95호",1,경기도,오산시,41370,경기도 오산시 운천로 83,경기도 오산시 오산동 910-2,37.150266,127.074486,상진프라자 앞,청학안전센터,Y,Y,1998,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"청학96호",1,경기도,오산시,41370,경기도 오산시 운천로165번길 38,경기도 오산시 오산동 911-5,37.157997,127.077358,운천빌 앞,청학안전센터,Y,Y,2019,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"청학97호",1,경기도,오산시,41370,경기도 오산시 운천로165번길 31-20,경기도 오산시 오산동 912-1,37.156885,127.076677,동화마을어린이집 앞,청학안전센터,N,Y,2001,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학98호",1,경기도,오산시,41370,경기도 오산시 성호대로93번길 27,경기도 오산시 오산동 853-19,37.151045,127.071471,성호초등학교 체육관 뒤,청학안전센터,Y,Y,1998,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학99호",1,경기도,오산시,41370,경기도 오산시 성호대로 141,경기도 오산시 오산동 925-13,37.148805,127.076375,시청 광장 앞,청학안전센터,Y,Y,1991,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학100호",1,경기도,오산시,41370,경기도 오산시 동부대로 528,경기도 오산시 오산동 235-2,37.148927,127.078124,임시폐전,청학안전센터,Y,N,1998,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학101호",1,경기도,오산시,41370,경기도 오산시 경기동로 33,경기도 오산시 오산동 42-3,37.157501,127.075616,오산스포츠센터 앞,청학안전센터,Y,Y,2015,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학102호",1,경기도,오산시,41370,경기도 오산시 동부대로 534,경기도 오산시 오산동 925-12,37.149989,127.076238,오산시청 후문 맞은편,청학안전센터,Y,Y,2001,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학103호",1,경기도,오산시,41370,경기도 오산시 청학로 48,경기도 오산시 오산동 503-2,37.152033,127.064927,오산천 육교 앞,청학안전센터,Y,Y,1998,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학104호",1,경기도,오산시,41370,경기도 오산시 운암로117,경기도 오산시 오산동 917-4,37.156975,127.078908,운천초등학교 옆,청학안전센터,Y,Y,1998,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학105호",1,경기도,오산시,41370,경기도 오산시 운천로 165번길 68,경기도 오산시 오산동 911-32,37.156268,127.076526,유림촌참숯갈비 앞,청학안전센터,Y,Y,2019,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"청학106호",1,경기도,오산시,41370,경기도 오산시 운암로 77,경기도 오산시 오산동 920-3,37.153394,127.076903,중앙도서관 앞 횡단보도,청학안전센터,Y,Y,2019,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"청학107호",1,경기도,오산시,41370,경기도 오산시 오산로 223,경기도 오산시 오산동 109-1,37.153537,127.074846,한국통신공사 후문앞 삼거리,청학안전센터,Y,Y,1999,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"청학108호",1,경기도,오산시,41370,경기도 오산시 운천로 101,경기도 오산시 오산동 262-7,37.151801,127.074527,자동차 카센터 앞,청학안전센터,Y,Y,2021,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"청학109호",1,경기도,오산시,41370,경기도 오산시 시장58번길 29-4,경기도 오산시 오산동 811-3,37.154341,127.072992,지구촌선교회 앞,청학안전센터,Y,Y,2019,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"청학110호",1,경기도,오산시,41370,경기도 오산시 성호대로 81,경기도 오산시 오산동 872-10,37.148916,127.0700125,뱅뱅사거리 앞,청학안전센터,Y,Y,2019,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"청학111호",1,경기도,오산시,41370,경기도 오산시 운암로 64,경기도 오산시 오산동 939,37.151089,127.079217,임시폐전,청학안전센터,Y,N,1999,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"청학112호",1,경기도,오산시,41370,경기도 오산시 성호대로42-1,경기도 오산시 오산동 608-1,37.149119,127.065956,더퍼스트 앞,청학안전센터,N,Y,1991,0.3,3.5,100,오산소방서,031-8059-7413,2021-04-12
"청학113호",1,경기도,오산시,41370,경기도 오산시 성호대로50번길 37-2,경기도 오산시 오산동 816-61,37.147399,127.064337,금화빌라 맞은편,청학안전센터,Y,Y,1993,0.3,3.5,100,오산소방서,031-8059-7413,2021-04-12
"청학114호",1,경기도,오산시,41370,경기도 오산시 성호대로 30,경기도 오산시 오산동 611-1,37.149272,127.064601,신명디지털인쇄 앞,청학안전센터,Y,Y,2018,0.7,4,100,오산소방서,031-8059-7413,2021-04-12
"청학115호",1,경기도,오산시,41370,경기도 오산시 성호대로 24,경기도 오산시 오산동 822-37,37.149364,127.063647,성호대로 24,청학안전센터,N,Y,1991,0.6,3,100,오산소방서,031-8059-7413,2021-04-12
"청학116호",1,경기도,오산시,41370,경기도 오산시 성호대로50번길 28,경기도 오산시 오산동 622-47,37.147451,127.0657499,공영주차장 인근,청학안전센터,Y,Y,1991,0.6,4.5,100,오산소방서,031-8059-7413,2021-04-12
"청학117호",1,경기도,오산시,41370,경기도 오산시 오산로 153,경기도 오산시 오산동 731-7,37.140757,127.0684916,예수님왕권 앞,청학안전센터,Y,Y,1997,0.5,5,100,오산소방서,031-8059-7413,2021-04-12
"청학118호",1,경기도,오산시,41370,경기도 오산시 대원로 7,경기도 오산시 오산동 880-16,37.146463,127.069296,신세계약국 앞,청학안전센터,Y,Y,1991,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학119호",1,경기도,오산시,41370,경기도 오산시 성호대로 67,경기도 오산시 오산동 873-16,37.148972,127.068797,엘지유플러스 앞,청학안전센터,Y,Y,1991,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학120호",1,경기도,오산시,41370,경기도 오산시 역광장로 38,경기도 오산시 오산동 882-5,37.143612,127.067451,코사마트 앞,청학안전센터,Y,Y,2008,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학121호",1,경기도,오산시,41370,경기도 오산시 역광장로 15,경기도 오산시 오산동 886-15,37.142101,127.066817,역광장로 15,청학안전센터,Y,Y,1991,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학122호",1,경기도,오산시,41370,경기도 오산시 역광장로 81,경기도 오산시 오산동 603-7,37.147819,127.067872,역광장로 81,청학안전센터,Y,Y,1997,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학123호",1,경기도,오산시,41370,,경기도 오산시 가수동 372-1,37.143454,127.061716,LG이노텍 정문 앞,청학안전센터,Y,Y,1999,1,4,100,오산소방서,031-8059-7413,2021-04-12
