"시설번호",시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할소방서명,관할소방서전화번호,데이터기준일자
"태안-원북-지상-5",1,충청남도,태안군,44825,충청남도 태안군 원북면 신두해변길 199,충청남도 태안군 원북면 신두해변길 199,36.84064912,126.190313,스카이마트 건너편,원북119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-지상-6",1,충청남도,태안군,44825,충청남도 태안군 원북면 옥파로 441,충청남도 태안군 원북면 옥파로 441,36.85208276,126.2372894,이곡슈퍼 큰길 건너편 인근,원북119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-지상-7",1,충청남도,태안군,44825,충청남도 태안군 원북면 원리로 510,충청남도 태안군 원북면 원리로 510,36.75855252,126.296845,CU태안 원북마을점 인근 원두막 옆,원북119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-지상-8",1,충청남도,태안군,44825,충청남도 태안군 원북면 원리로 1015,충청남도 태안군 원북면 원리로 1015,36.7543762,126.2989021,태안군 농업기술센터 북부지소,원북119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-지상-9",1,충청남도,태안군,44825,충청남도 태안군 이원면 관리 산55-3,충청남도 태안군 이원면 관리 산55-3,36.7539347,126.2964505,관리 2리 마을회관 입구 초입,원북119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-지상-10",1,충청남도,태안군,44825,충청남도 태안군 이원면 내리 882-3,충청남도 태안군 이원면 내리 882-3,36.91958523,126.2964286,버스정류장 인근 / 큰길 옆,원북119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-지상-11",1,충청남도,태안군,44825,충청남도 태안군 이원면 당산리 1005,충청남도 태안군 이원면 당산리 1005,36.75910903,126.2910119,당산 1리 다목적 회관 150m,원북119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-지상-12",1,충청남도,태안군,44825,충청남도 태안군 이원면 원이로 1404-,충청남도 태안군 이원면 원이로 1404-,36.75508197,126.3110987,포지2리 마을회관 입구,원북119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-지상-13",1,충청남도,태안군,44825,충청남도 태안군 이원면 원이로 1849,충청남도 태안군 이원면 원이로 1849,36.8918233,126.2955616,와우재 식당 입구,원북119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-지상-14",1,충청남도,태안군,44825,충청남도 태안군 이원면 원이로 2963,충청남도 태안군 이원면 원이로 2963,36.96677934,126.303078,만대항 마트 앞,원북119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-지상-15",1,충청남도,태안군,44825,충청남도 태안군 원북면 원이로 848,충청남도 태안군 원북면 원이로 848,36.82464487,126.2586786,원북자율방범대 앞,원북119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-지상-16",1,충청남도,태안군,44825,충청남도 태안군 원북면 원이로 822,충청남도 태안군 원북면 원이로 822,36.82253499,126.2578875,호수다방 옆,원북119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-급수탑-2",2,충청남도,태안군,44825,충청남도 태안군 원북면 마산길 37,충청남도 태안군 원북면 마산길 37,36.82378303,126.2626726,원북119지역대 내 (마산길 37),원북119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-저수조-1",4,충청남도,태안군,44825,충청남도 태안군 원북면 상리길 23,충청남도 태안군 원북면 상리길 23,36.8246914,126.2574721,원북주민자치센터 앞(상리길 23),원북119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-저수조-2",4,충청남도,태안군,44825,충청남도 태안군 원북면 상리길 11,충청남도 태안군 원북면 상리길 11,36.82347686,126.2571255942,면사무소 앞 (원이로),원북119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-저수조-3",4,충청남도,태안군,44825,충청남도 태안군 원북면 상리길 11,충청남도 태안군 원북면 상리길 11,36.82347686,126.2571255942,원북면사무소 앞 (상리길),원북119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-1",1,충청남도,태안군,44825,충청남도 태안군 근흥면 신진대교길 75-17,충청남도 태안군 근흥면 신진대교길 75-17,36.67887809,126.1464999132,서해모텔과 AYne모텔사이,근흥119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-2",1,충청남도,태안군,44825,충청남도 태안군 근흥면 마도길95-1,충청남도 태안군 근흥면 마도길95-1,36.68061683,126.1376937,길은수산 앞,근흥119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-3",1,충청남도,태안군,44825,충청남도 태안군 근흥면 신진대교길 13,충청남도 태안군 근흥면 신진대교길 13,36.68149878,126.1460388,좌측 골목 30m,근흥119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-4",1,충청남도,태안군,44825,충청남도 태안군 근흥면 마도길116,충청남도 태안군 근흥면 마도길116,36.6822883067,126.1365426,태안비치리조텔 앞,근흥119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-5",1,충청남도,태안군,44825,충청남도 태안군 근흥면 근흥로 714,충청남도 태안군 근흥면 근흥로 714,36.71394646,126.2290809,우리식당 옆,근흥119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-6",1,충청남도,태안군,44825,충청남도 태안군 근흥면 신진도길 169-10,충청남도 태안군 근흥면 신진도길 169-10,36.75850371,126.2971232,하나로마트 앞,근흥119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-7",1,충청남도,태안군,44825,충청남도 태안군 근흥면 안흥1길 55-1,충청남도 태안군 근흥면 안흥1길 55-1,36.67958074,126.1535421,인천회관 앞(안흥항),근흥119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-8",1,충청남도,태안군,44825,충청남도 태안군 소원면 모항파도로 122,충청남도 태안군 소원면 모항파도로 122,36.77205911,126.1395739,모항초교진입사거리,근흥119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-9",1,충청남도,태안군,44825,충청남도 태안군 소원면 모항항길 122-5,충청남도 태안군 소원면 모항항길 122-5,36.77522181,126.1353314,모항자연산 전복집 옆,근흥119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-10",1,충청남도,태안군,44825,충청남도 태안군 소원면 만리포2길 112-1,충청남도 태안군 소원면 만리포2길 112-1,36.78382946,126.1403699,서해민박 앞,근흥119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-11",1,충청남도,태안군,44825,충청남도 태안군 소원면 만리포2길 176-1,충청남도 태안군 소원면 만리포2길 176-1,36.7888435,126.145427,서해장 맞은편,근흥119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-12",1,충청남도,태안군,44825,충청남도 태안군 소원면 천리포2길 36,충청남도 태안군 소원면 천리포2길 36,36.8234491,126.2570259,선창슈퍼민박 200m 앞,근흥119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-13",1,충청남도,태안군,44825,충청남도 태안군 소원면 신덕길 17,충청남도 태안군 소원면 신덕길 17,36.75904593,126.1955167,소원파출소,근흥119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-14",1,충청남도,태안군,44825,충청남도 태안군 소원면 송의로 754,충청남도 태안군 소원면 송의로 754,36.83117448,126.1669986,구. 대전식당 자리,근흥119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-15",1,충청남도,태안군,44825,충청남도 태안군 소원면 만리포 2길 138,충청남도 태안군 소원면 만리포 2길 138,36.78565498,126.1431054,세븐일레븐 앞,근흥119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-16",1,충청남도,태안군,44825,충청남도 태안군 소원면 만리포 2길 229,충청남도 태안군 소원면 만리포 2길 229,36.7933273,126.1469323,메이비펜션 앞,근흥119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-지상-17",1,충청남도,태안군,44825,충청남도 태안군 소원면 연들길 6-3,충청남도 태안군 소원면 연들길 6-3,36.75327241,126.1399629,큰길 버스정류장 옆,근흥119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-급수탑-1",2,충청남도,태안군,44825,충청남도 태안군 근흥면 용도로 485,충청남도 태안군 근흥면 용도로 485,36.71088197,126.2306381,용도로 485,근흥119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-근흥-급수탑-2",2,충청남도,태안군,44825,충청남도 태안군 소원면 소근로 13,충청남도 태안군 소원면 소근로 13,36.76068756,126.1957594,소원119지역대 내,근흥119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
